name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
8952,9093,3055,28,175.26,69.9,348,57,70,70,1400000.0,5000.0,0,1,3,3,6,2200000.0,11,76.34189031505251,28,12.456242707117854,64,70,53,68,70,69,68,72,65,70,80,77,75,71,77,72,72,83,71,71,71,69,68,70,71,67,67,65,66
898,670,4879,25,185.42,77.1,327,76,70,76,1800000.0,2000.0,1,1,2,1,6,3200000.0,11,76.34189031505251,28,12.456242707117854,20,17,13,26,19,17,17,19,27,19,48,46,36,70,57,19,56,17,57,15,16,18,12,35,24,55,17,18,17
12728,12835,2358,33,154.94,79.8,104,6,70,70,1000000.0,2000.0,1,1,3,2,9,1400000.0,11,76.34189031505251,28,12.456242707117854,56,31,70,56,28,59,27,34,55,61,58,63,66,69,67,45,80,67,73,34,67,67,43,34,40,68,65,73,70
2780,3173,1519,30,187.96,73.9,680,29,70,70,1700000.0,1000.0,1,1,3,3,6,2300000.0,11,76.34189031505251,28,12.456242707117854,74,65,46,68,54,71,46,38,62,71,76,75,70,62,78,65,65,71,75,69,79,68,62,70,40,61,60,66,64
9124,9792,2590,23,187.96,83.9,327,6,70,78,2000000.0,5000.0,1,1,3,1,9,3200000.0,11,76.34189031505251,28,12.456242707117854,12,17,19,25,16,14,18,19,22,15,65,62,62,65,62,25,68,44,77,13,20,28,17,26,25,14,16,21,21
6975,8309,178,24,185.42,76.2,15,41,70,75,2400000.0,7000.0,1,1,4,3,3,3600000.0,11,76.34189031505251,28,12.456242707117854,66,51,55,70,73,70,72,71,67,72,66,71,64,65,60,75,63,72,68,70,72,40,67,76,66,68,34,29,29
12753,12951,896,26,193.04,88.0,104,57,70,75,2000000.0,7000.0,1,1,3,2,6,3600000.0,11,76.34189031505251,28,12.456242707117854,46,36,69,60,42,38,39,54,63,53,33,31,41,57,34,69,30,51,90,43,66,73,34,40,52,67,74,70,69
11063,11148,3712,29,154.94,78.0,748,76,70,70,1700000.0,3000.0,1,1,4,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,63,62,61,66,61,74,65,57,54,66,91,90,82,63,72,66,70,78,61,61,46,36,64,56,65,61,52,28,35
321,1006,5746,31,154.94,78.9,328,53,70,70,1300000.0,9000.0,0,2,2,2,9,2600000.0,11,76.34189031505251,28,12.456242707117854,65,56,67,64,54,62,70,36,65,65,73,72,60,57,68,76,73,75,74,55,77,66,56,56,48,64,70,75,76
8422,8803,2769,23,187.96,83.0,104,18,70,75,2000000.0,5000.0,1,1,2,2,3,4400000.0,11,76.34189031505251,28,12.456242707117854,38,31,70,55,33,44,38,31,44,54,35,49,39,70,40,47,67,68,83,35,79,67,27,37,44,53,70,71,65
2920,2736,375,36,182.88,77.1,823,151,70,70,825000.0,4000.0,1,1,3,3,6,1200000.0,11,76.34189031505251,28,12.456242707117854,53,73,69,59,74,64,65,61,46,69,50,45,58,73,56,76,69,79,65,65,67,46,80,61,72,70,49,48,44
15095,14642,1926,22,182.88,79.8,330,27,70,78,2200000.0,4000.0,0,1,3,3,6,4300000.0,11,76.34189031505251,28,12.456242707117854,55,48,67,68,34,64,54,28,65,66,72,77,60,66,50,65,87,75,78,55,75,70,54,33,47,69,67,71,70
10733,10596,472,23,185.42,83.9,823,39,70,76,2500000.0,9000.0,0,1,3,3,6,4200000.0,11,76.34189031505251,28,12.456242707117854,59,71,68,59,70,64,51,45,52,68,68,73,68,67,73,67,67,67,75,63,40,24,75,52,63,66,32,30,24
7748,7504,5922,25,154.94,73.9,149,53,70,75,2000000.0,12000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,51,52,58,73,48,66,56,55,70,66,64,69,76,70,72,65,54,80,71,62,67,69,56,66,57,62,64,65,60
1121,550,1475,26,167.64,68.0,247,97,70,71,2100000.0,6000.0,1,1,3,3,6,3700000.0,11,76.34189031505251,28,12.456242707117854,52,48,45,73,32,67,68,49,67,72,58,73,70,64,83,70,50,86,60,63,70,72,52,68,57,67,68,68,51
10304,11255,1037,24,175.26,64.9,823,115,70,75,2400000.0,3000.0,0,1,4,3,6,3400000.0,11,76.34189031505251,28,12.456242707117854,59,71,75,60,61,64,51,40,47,63,75,70,69,69,72,71,90,54,77,56,36,21,72,57,70,58,23,21,18
9472,10057,5514,26,182.88,73.0,634,57,70,71,1700000.0,12000.0,1,1,3,2,3,3200000.0,11,76.34189031505251,28,12.456242707117854,67,44,63,66,50,59,46,27,53,64,67,68,65,67,67,55,73,67,62,43,75,71,46,45,60,60,71,72,74
8993,8841,5477,25,170.18,62.1,572,18,70,73,1900000.0,5000.0,1,1,2,3,6,4000000.0,11,76.34189031505251,28,12.456242707117854,66,41,48,64,56,70,67,38,53,71,85,90,79,70,82,65,72,89,37,61,66,62,53,49,46,52,61,65,66
4587,4359,4043,22,182.88,68.9,104,97,70,77,2100000.0,21000.0,1,1,3,2,3,3800000.0,11,76.34189031505251,28,12.456242707117854,63,30,70,60,35,60,40,35,57,60,75,75,60,69,67,40,75,68,75,37,61,70,55,33,48,58,69,72,70
5339,5297,2392,27,175.26,68.9,328,18,70,70,1500000.0,9000.0,0,1,3,3,3,2900000.0,11,76.34189031505251,28,12.456242707117854,70,35,54,63,38,71,43,57,57,69,79,83,76,65,75,54,70,81,58,48,59,62,56,50,55,67,68,66,67
12292,12448,5260,26,182.88,76.2,823,127,70,73,2300000.0,8000.0,1,1,4,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,56,69,75,64,72,66,54,35,51,67,67,68,63,69,62,73,71,70,70,64,73,41,70,61,72,65,21,38,28
8219,17833,3449,24,187.96,88.9,104,84,70,76,2100000.0,6000.0,1,1,4,2,3,3000000.0,11,76.34189031505251,28,12.456242707117854,32,19,75,54,24,32,52,47,44,37,37,46,33,64,33,36,77,64,86,17,69,71,28,48,35,63,65,72,70
3746,3844,3845,30,187.96,79.8,327,127,70,70,1100000.0,9000.0,1,1,2,1,6,2300000.0,11,76.34189031505251,28,12.456242707117854,11,12,11,18,16,14,10,12,13,21,47,46,34,69,41,25,57,30,57,14,19,13,12,25,22,53,11,13,12
13274,6405,752,28,152.4,71.2,823,18,70,70,1900000.0,7000.0,1,1,3,3,6,4000000.0,11,76.34189031505251,28,12.456242707117854,33,75,69,55,65,62,66,41,32,65,75,67,74,69,72,74,62,57,63,68,41,18,68,59,67,64,20,19,18
12566,12760,2295,22,198.12,82.1,327,138,70,76,1800000.0,3000.0,1,1,3,1,3,2600000.0,11,76.34189031505251,28,12.456242707117854,18,17,18,20,11,18,19,12,21,25,34,36,31,58,22,23,58,43,69,16,23,19,13,50,14,50,13,14,11
12896,13307,3006,27,152.4,73.9,823,76,70,73,2200000.0,4000.0,1,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,56,72,62,62,64,65,64,58,52,72,77,80,74,64,73,65,67,79,69,56,30,20,76,57,66,66,21,15,14
492,708,4621,24,182.88,69.9,574,76,70,75,2000000.0,13000.0,1,1,2,2,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,58,12,70,58,49,60,50,30,56,65,69,73,67,70,67,59,70,69,69,48,74,72,32,32,27,68,72,73,72
967,249,4232,25,182.88,69.9,823,94,70,73,2300000.0,9000.0,1,1,3,3,6,3600000.0,11,76.34189031505251,28,12.456242707117854,49,70,68,69,66,68,54,44,38,67,73,71,74,65,66,70,74,68,71,66,55,12,74,50,63,68,13,14,15
11488,10540,3177,27,152.4,77.1,390,57,70,70,1900000.0,13000.0,1,1,2,4,6,3300000.0,11,76.34189031505251,28,12.456242707117854,69,54,51,73,67,75,70,64,58,70,70,65,79,68,80,63,54,66,59,59,60,43,69,71,59,57,25,32,28
9054,17653,580,25,154.94,64.9,227,84,70,73,2200000.0,5000.0,1,1,4,3,3,2900000.0,11,76.34189031505251,28,12.456242707117854,61,63,54,70,59,68,58,63,68,70,68,76,74,74,73,66,65,75,32,69,57,61,70,73,52,65,62,59,55
13086,13177,1022,23,152.4,72.1,615,130,70,74,1900000.0,1000.0,1,1,2,3,3,4400000.0,11,76.34189031505251,28,12.456242707117854,71,41,54,67,49,69,63,45,70,70,83,81,61,67,71,60,68,74,65,51,82,67,65,58,54,54,59,69,70
12375,9998,2162,27,175.26,68.9,15,18,70,71,2100000.0,5000.0,1,1,3,3,6,3600000.0,11,76.34189031505251,28,12.456242707117854,63,59,57,72,61,73,68,61,73,71,76,68,75,70,73,65,49,68,57,62,67,54,56,72,58,70,40,60,49
11410,10463,2763,29,185.42,82.1,104,152,70,70,1400000.0,5000.0,1,1,3,2,9,2100000.0,11,76.34189031505251,28,12.456242707117854,32,22,74,63,34,48,49,46,58,54,42,44,60,61,42,61,81,64,86,35,78,69,30,43,49,55,67,66,62
9941,9649,2591,22,175.26,73.9,749,119,70,76,2400000.0,5000.0,1,1,3,4,6,4000000.0,11,76.34189031505251,28,12.456242707117854,67,69,53,64,65,73,61,43,62,74,82,84,78,64,75,72,59,70,70,66,49,23,63,63,41,64,35,23,21
7079,10294,5186,23,170.18,64.9,536,53,70,75,2400000.0,11000.0,1,1,2,3,3,3700000.0,11,76.34189031505251,28,12.456242707117854,71,54,41,66,73,76,81,75,66,71,83,78,87,64,81,80,78,61,53,77,57,39,66,63,57,73,31,39,37
8724,9260,6008,25,170.18,60.8,501,159,70,73,2300000.0,1000.0,1,1,4,3,6,5000000.0,11,76.34189031505251,28,12.456242707117854,61,63,61,80,54,75,37,57,76,67,88,87,78,50,75,63,82,66,75,46,78,61,70,73,61,56,42,70,63
5385,5546,2422,25,182.88,68.9,675,119,70,73,2300000.0,6000.0,1,1,4,4,3,4900000.0,11,76.34189031505251,28,12.456242707117854,70,59,67,68,67,74,75,43,55,74,72,73,71,65,66,72,69,71,69,62,65,37,70,68,52,70,22,39,31
5073,5160,2764,28,175.26,73.9,104,6,70,71,1600000.0,8000.0,1,1,2,2,6,2800000.0,11,76.34189031505251,28,12.456242707117854,60,21,74,64,32,59,30,34,61,60,62,65,69,67,74,66,84,66,70,20,60,68,33,29,46,66,70,73,69
9921,17150,5796,30,185.42,76.2,328,28,70,70,1300000.0,10000.0,0,1,3,3,3,3000000.0,11,76.34189031505251,28,12.456242707117854,73,52,67,66,56,73,75,48,66,72,78,75,63,67,68,58,66,79,76,58,62,67,63,68,51,65,62,67,63
2508,3099,2850,25,152.4,78.0,846,6,70,73,2300000.0,8000.0,0,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,60,73,59,67,59,73,46,40,57,70,79,78,75,65,68,73,67,67,71,67,54,36,65,65,59,68,34,35,33
2339,3073,1865,26,152.4,68.0,496,76,70,71,2100000.0,3000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,64,70,55,69,62,70,65,60,65,70,76,80,80,66,65,73,69,72,54,73,44,30,69,63,60,63,55,40,35
2091,1961,2691,27,152.4,77.1,104,27,70,72,1700000.0,6000.0,1,1,4,2,6,2600000.0,11,76.34189031505251,28,12.456242707117854,54,50,71,69,57,58,55,42,68,64,72,51,55,56,55,52,84,74,72,50,68,68,55,45,41,62,69,70,69
14945,14953,2518,29,193.04,84.8,104,76,70,70,1400000.0,8000.0,1,1,2,2,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,20,21,75,52,17,50,28,27,50,51,54,53,56,62,33,43,70,65,86,34,65,70,13,24,38,68,62,76,72
2180,2094,91,38,187.96,82.1,140,133,70,70,240000.0,7000.0,1,1,3,2,6,528000.0,11,76.34189031505251,28,12.456242707117854,59,55,68,71,47,62,46,68,68,67,33,33,43,66,47,79,72,52,83,69,80,70,56,67,63,78,72,72,62
15947,15880,5822,22,152.4,74.8,823,53,70,79,2800000.0,9000.0,1,1,3,3,6,6100000.0,11,76.34189031505251,28,12.456242707117854,49,71,66,66,68,70,48,54,40,69,79,79,78,66,71,65,69,65,67,64,56,13,70,65,72,70,35,11,12
8978,9301,641,36,190.5,82.1,104,70,70,70,2479280.1853212044,9902.134628416536,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,48,43,68,59,43,49,52,51,62,53,30,30,34,66,59,70,80,55,84,53,78,76,41,60,52,74,76,63,58
9521,9762,2895,34,190.5,78.0,327,76,70,70,725000.0,2000.0,1,1,1,1,3,1100000.0,11,76.34189031505251,28,12.456242707117854,17,15,13,12,13,13,18,19,13,21,25,35,29,62,28,23,64,29,40,12,14,13,10,33,21,58,10,12,15
16830,16608,651,25,198.12,91.2,823,13,70,73,2300000.0,9000.0,0,1,3,3,6,3600000.0,11,76.34189031505251,28,12.456242707117854,56,70,73,65,64,64,46,48,37,66,62,66,50,69,32,70,65,67,91,65,58,28,70,57,67,67,34,29,16
9121,9913,2368,23,154.94,76.2,104,116,70,79,2400000.0,7000.0,0,1,3,2,6,4000000.0,99,71.0,28,29.0,34,24,70,60,30,46,27,25,52,54,67,69,55,60,53,42,83,72,70,20,71,72,35,33,34,52,68,73,71
7171,7326,3383,24,182.88,78.0,149,125,70,77,2100000.0,12000.0,1,1,3,3,6,4500000.0,11,76.34189031505251,28,12.456242707117854,54,52,68,73,45,63,49,33,69,72,67,64,69,57,67,67,57,69,76,50,75,66,57,64,51,67,66,71,73
3792,3574,3688,23,175.26,68.0,867,29,70,79,2800000.0,2000.0,1,1,3,3,3,4300000.0,11,76.34189031505251,28,12.456242707117854,48,69,49,73,71,74,49,60,58,72,77,78,85,72,77,66,61,76,63,68,33,44,73,70,66,68,55,42,34
12974,12887,3400,23,182.88,72.1,152,109,70,78,2300000.0,22000.0,1,1,3,3,3,4700000.0,65,71.0,28,17.0,43,53,72,69,45,66,49,36,66,66,63,64,58,69,63,66,78,61,76,58,76,71,58,62,43,66,73,72,72
8600,9038,4772,30,185.42,77.1,612,57,70,70,1300000.0,5000.0,1,2,3,2,3,1900000.0,11,76.34189031505251,28,12.456242707117854,71,66,39,68,57,61,69,57,66,65,65,71,60,70,54,66,33,90,68,64,87,71,69,66,26,68,66,66,71
9628,14105,969,27,152.4,77.1,140,29,70,73,1800000.0,2000.0,1,1,3,3,6,2700000.0,11,76.34189031505251,28,12.456242707117854,55,30,64,73,31,63,59,60,70,68,68,59,69,70,69,67,69,84,66,61,75,74,66,62,36,71,62,64,59
13496,13703,3734,25,152.4,76.2,620,76,70,73,1800000.0,3000.0,1,1,2,3,6,3000000.0,11,76.34189031505251,28,12.456242707117854,66,49,42,68,33,63,52,41,68,63,80,90,80,67,72,51,83,92,77,47,62,55,62,51,47,59,72,65,66
8887,9170,2618,28,187.96,87.1,823,70,70,70,1800000.0,16000.0,1,2,3,2,6,3500000.0,11,76.34189031505251,28,12.456242707117854,46,71,75,61,66,61,51,52,58,63,50,63,56,72,54,72,67,49,76,64,63,40,74,63,69,72,25,42,30
6350,6325,1228,28,195.58,93.0,327,18,70,72,1400000.0,4000.0,1,1,2,1,6,3100000.0,11,76.34189031505251,28,12.456242707117854,11,10,12,27,9,10,12,8,21,20,19,19,18,68,27,18,42,25,53,13,22,11,8,15,19,21,14,9,8
1963,2325,2180,29,172.72,69.9,366,32,70,70,1400000.0,8000.0,0,2,3,3,3,2500000.0,11,76.34189031505251,28,12.456242707117854,72,58,48,68,58,71,59,63,64,72,78,71,79,70,79,66,82,78,59,59,72,68,66,66,56,69,66,69,68
13064,13162,1354,19,193.04,78.9,104,104,70,82,2600000.0,4000.0,1,1,3,2,6,4100000.0,11,76.34189031505251,28,12.456242707117854,33,55,66,68,42,60,66,71,65,65,65,68,59,63,57,83,72,69,76,68,60,67,33,57,37,62,68,73,70
4437,4498,660,32,154.94,78.0,104,6,70,70,1200000.0,13000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,32,40,70,59,28,40,32,28,45,53,54,54,39,69,61,42,76,54,79,39,66,67,26,32,40,53,70,71,71
3311,3432,6136,36,172.72,69.9,227,76,70,70,750000.0,2000.0,1,1,3,3,6,1200000.0,11,76.34189031505251,28,12.456242707117854,68,51,50,69,51,71,61,59,65,70,80,77,81,72,81,70,84,76,71,65,72,72,66,76,60,74,56,62,64
12335,12064,4109,28,170.18,68.9,823,15,70,70,1800000.0,30000.0,1,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,61,69,66,64,67,70,67,65,46,72,82,76,78,68,79,69,71,71,57,67,68,53,72,70,70,69,35,48,35
9429,9382,5564,26,152.4,76.2,572,92,70,72,1800000.0,4000.0,1,1,3,3,6,3300000.0,11,76.34189031505251,28,12.456242707117854,71,39,61,67,37,69,65,57,64,67,75,73,73,64,67,65,75,76,65,56,69,68,62,64,49,66,66,68,69
10054,11376,476,19,175.26,68.9,572,44,70,85,3300000.0,6000.0,1,1,3,3,6,8200000.0,11,76.34189031505251,28,12.456242707117854,57,39,52,67,41,70,50,32,56,70,84,82,83,65,83,46,52,80,56,36,68,63,64,50,27,75,72,73,68
13457,13975,2906,22,172.72,59.9,644,53,70,77,2500000.0,14000.0,0,1,3,3,3,5200000.0,11,76.34189031505251,28,12.456242707117854,67,67,44,70,69,74,73,66,64,74,76,75,88,64,83,70,69,69,54,67,68,30,63,62,61,66,30,42,43
10497,11873,3553,26,152.4,76.2,348,89,70,73,1800000.0,5000.0,0,1,3,4,3,2900000.0,11,76.34189031505251,28,12.456242707117854,63,23,53,63,25,70,48,34,55,67,87,86,76,64,53,35,58,73,64,29,69,68,50,54,39,56,64,69,68
5151,5399,5819,25,152.4,73.9,469,6,70,73,2300000.0,10000.0,1,1,2,3,3,3300000.0,11,76.34189031505251,28,12.456242707117854,63,61,52,67,46,73,72,50,68,71,78,80,83,64,70,68,57,69,71,66,34,30,66,69,62,71,31,24,23
2896,3194,2420,27,162.56,59.9,0,27,70,71,2100000.0,3000.0,1,1,4,3,3,3000000.0,11,76.34189031505251,28,12.456242707117854,65,58,34,76,37,68,37,48,74,69,74,73,82,59,84,55,34,48,33,55,25,13,62,72,53,56,22,22,24
8377,8443,4792,29,185.42,72.1,328,119,70,70,1400000.0,4000.0,0,1,3,3,6,2900000.0,11,76.34189031505251,28,12.456242707117854,71,43,56,64,37,68,57,71,69,68,71,66,65,66,66,72,61,76,62,68,72,67,62,55,39,66,68,72,72
16362,16303,3481,27,182.88,78.9,105,53,70,71,1700000.0,6000.0,1,1,3,2,9,2500000.0,11,76.34189031505251,28,12.456242707117854,67,27,68,64,25,66,30,55,71,65,72,74,61,60,56,71,93,75,88,49,75,68,28,60,25,69,58,70,63
11861,11993,3641,22,175.26,66.2,496,18,70,80,2900000.0,6000.0,0,1,2,4,6,6600000.0,11,76.34189031505251,28,12.456242707117854,58,65,43,66,53,75,73,55,48,76,79,76,78,73,79,77,59,65,59,62,63,23,67,64,71,73,27,34,31
14665,17432,3499,26,152.4,73.0,330,79,70,72,1800000.0,5000.0,0,1,3,3,3,2400000.0,11,76.34189031505251,28,12.456242707117854,73,50,52,64,56,64,67,30,57,67,82,77,81,69,64,70,75,84,68,64,54,67,64,60,31,65,64,66,68
4418,4607,3572,21,154.94,74.8,572,53,70,78,2200000.0,9000.0,1,1,2,3,3,4700000.0,11,76.34189031505251,28,12.456242707117854,69,30,68,69,39,68,30,31,66,69,67,68,69,65,63,41,60,59,58,38,64,73,36,56,37,61,68,73,70
8122,8081,544,24,187.96,94.8,104,104,70,74,2000000.0,12000.0,0,1,3,2,9,3900000.0,11,76.34189031505251,28,12.456242707117854,37,46,70,55,27,40,73,71,48,60,41,45,34,64,55,80,68,69,88,57,78,66,26,29,49,66,72,68,67
10316,11578,3751,26,185.42,74.8,104,76,70,71,1700000.0,2000.0,1,1,3,2,3,2800000.0,11,76.34189031505251,28,12.456242707117854,14,14,68,53,11,44,21,20,54,51,61,70,59,61,63,49,73,64,68,38,67,68,20,23,42,67,74,74,71
9114,17601,4225,32,175.26,71.2,228,84,70,70,1300000.0,4000.0,1,1,3,3,6,1700000.0,11,76.34189031505251,28,12.456242707117854,67,64,50,73,62,65,68,68,71,69,55,60,65,68,73,71,67,60,65,71,61,65,71,73,54,67,68,57,54
325,828,2237,27,185.42,72.1,177,53,70,73,1800000.0,4000.0,1,1,3,2,3,3400000.0,11,76.34189031505251,28,12.456242707117854,60,47,67,71,61,53,48,51,70,73,55,65,72,69,59,62,80,67,73,48,68,72,55,57,60,69,60,68,70
1570,1248,1710,23,193.04,83.9,327,119,70,79,2100000.0,15000.0,1,1,2,1,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,14,15,12,24,12,12,17,15,25,17,47,49,35,64,45,22,51,42,73,17,27,19,13,49,24,51,17,17,21
14440,14283,4666,27,187.96,78.9,127,147,70,72,1800000.0,9000.0,1,1,2,2,6,3700000.0,11,76.34189031505251,28,12.456242707117854,62,37,72,58,40,56,50,44,57,54,65,67,56,64,58,39,61,75,83,39,79,66,46,39,42,59,69,70,64
1102,1326,3007,26,152.4,78.9,845,29,70,73,2300000.0,15000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,65,66,65,65,67,76,72,65,52,74,78,83,78,62,67,79,73,68,67,69,58,21,57,51,56,55,20,22,17
1307,1679,3093,26,175.26,78.9,348,147,70,72,1800000.0,8000.0,0,1,2,3,9,3600000.0,11,76.34189031505251,28,12.456242707117854,69,42,39,70,40,65,80,69,68,70,78,75,69,70,86,79,41,78,73,75,65,68,61,58,71,63,62,73,64
230,615,1590,23,182.88,77.1,701,99,70,75,2400000.0,6000.0,1,1,5,3,6,3600000.0,11,76.34189031505251,28,12.456242707117854,69,60,27,66,53,73,56,57,61,70,79,77,78,64,69,61,76,74,61,58,47,37,66,61,59,67,35,23,22
15164,16782,3035,33,187.96,77.1,145,57,70,70,1000000.0,8000.0,1,1,3,2,3,2000000.0,11,76.34189031505251,28,12.456242707117854,47,47,67,69,47,65,53,55,69,59,49,47,54,65,51,68,84,74,77,63,69,77,49,55,58,62,65,71,64
13057,13260,2039,22,190.5,82.1,104,104,70,83,3100000.0,33000.0,1,1,3,2,6,7600000.0,11,76.34189031505251,28,12.456242707117854,32,23,68,72,28,71,62,70,70,70,66,67,63,62,57,63,69,65,75,52,65,65,40,67,46,64,69,74,68
14910,15073,3672,21,187.96,76.2,104,9,70,78,2300000.0,11000.0,1,1,3,2,3,4300000.0,11,76.34189031505251,28,12.456242707117854,25,23,66,62,28,28,26,24,45,44,54,55,42,64,58,42,72,63,72,25,57,72,29,32,38,66,71,76,73
7601,8186,5399,22,182.88,83.9,227,22,70,76,2400000.0,17000.0,1,1,3,3,9,4622522.181547434,11,76.34189031505251,28,12.456242707117854,49,60,60,73,52,69,55,52,68,72,69,54,61,66,61,68,73,76,68,65,75,69,63,65,43,65,66,62,60
3648,3830,3060,24,182.88,73.0,99,17,70,75,2400000.0,9000.0,1,1,3,3,6,4900000.0,11,76.34189031505251,28,12.456242707117854,66,65,34,71,64,73,67,65,68,73,67,66,73,63,65,73,59,71,61,72,61,29,69,64,49,65,40,41,31
2692,2951,3624,21,152.4,63.0,620,53,70,79,2400000.0,10000.0,1,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,76,45,56,76,43,69,75,42,72,73,64,67,63,66,71,58,64,70,59,52,69,64,69,61,48,62,67,70,72
9558,10161,2503,23,182.88,79.8,874,53,70,75,2400000.0,29000.0,1,1,3,3,6,4800000.0,11,76.34189031505251,28,12.456242707117854,48,69,67,57,53,73,47,41,44,72,79,76,71,62,68,76,67,63,69,70,37,22,65,55,75,60,19,20,17
8218,17838,5735,28,187.96,78.0,140,84,70,70,1500000.0,5000.0,1,1,3,3,6,1900000.0,11,76.34189031505251,28,12.456242707117854,58,54,59,71,57,59,33,40,73,65,69,41,70,69,53,68,73,82,78,69,80,66,65,70,39,59,63,65,59
4412,4393,1405,36,182.88,83.0,104,147,70,70,425000.0,6000.0,0,1,2,2,9,829000.0,11,76.34189031505251,28,12.456242707117854,42,32,73,59,24,42,22,42,33,51,54,47,47,60,53,52,62,48,73,45,80,68,32,22,30,61,70,74,67
5436,5870,2873,20,172.72,67.1,31,59,70,80,2900000.0,1000.0,0,1,3,3,3,6900000.0,11,76.34189031505251,28,12.456242707117854,65,58,48,75,36,69,70,65,73,73,68,66,73,64,78,68,63,59,44,67,55,42,59,72,43,54,40,45,48
6625,6554,884,21,193.04,88.0,247,53,70,83,3400000.0,8000.0,1,1,4,3,6,8900000.0,11,76.34189031505251,28,12.456242707117854,45,41,58,77,43,65,48,40,70,69,50,53,50,69,35,68,59,79,87,56,71,70,63,65,49,68,70,70,68
3657,4203,111,35,182.88,74.8,104,151,70,70,550000.0,5000.0,1,1,4,2,3,825000.0,11,76.34189031505251,28,12.456242707117854,58,36,72,68,38,57,42,37,68,67,51,48,53,68,64,50,77,65,74,38,72,69,45,49,42,69,70,67,66
11476,11392,308,29,193.04,86.2,104,2,70,70,1400000.0,6000.0,1,1,2,2,3,2500000.0,11,76.34189031505251,28,12.456242707117854,28,19,65,67,28,46,28,29,62,64,49,51,56,63,34,43,75,71,84,21,72,65,29,62,43,60,67,71,69
1475,358,1897,25,175.26,67.1,21,133,70,75,2400000.0,4000.0,0,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,77,68,48,75,61,68,84,85,79,69,66,63,74,63,82,83,46,60,59,76,52,41,64,69,67,66,40,50,52
16142,6132,3464,27,185.42,83.9,107,70,70,70,1500000.0,10000.0,1,1,3,2,6,2400000.0,11,76.34189031505251,28,12.456242707117854,47,47,63,67,46,56,51,52,63,62,66,69,68,60,58,68,87,88,79,54,84,65,51,62,57,59,63,68,70
1306,680,4580,28,182.88,73.9,104,76,70,72,1700000.0,3000.0,1,1,3,2,3,2800000.0,11,76.34189031505251,28,12.456242707117854,36,22,70,59,30,32,36,40,45,53,65,60,63,63,58,58,86,67,81,40,64,67,25,46,29,60,67,70,70
8006,7111,4975,30,175.26,74.8,0,8,70,70,1700000.0,6000.0,0,1,3,3,6,2200000.0,11,76.34189031505251,28,12.456242707117854,67,61,56,70,68,68,75,69,65,72,76,72,77,66,70,75,76,74,71,68,46,43,68,71,69,66,22,40,38
16973,16664,4818,22,175.26,68.9,572,133,70,80,2500000.0,39000.0,1,1,4,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,75,52,55,68,20,72,60,68,59,72,82,76,81,67,83,75,78,81,53,65,62,64,69,56,58,58,63,66,67
258,1376,4844,27,190.5,74.8,823,33,70,70,1900000.0,3000.0,0,2,4,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,41,75,73,57,66,65,44,31,30,69,52,68,59,66,43,70,36,71,76,64,55,24,72,39,65,68,29,35,27
2247,2478,3253,22,182.88,73.9,327,97,70,79,2100000.0,7000.0,1,1,3,1,3,3900000.0,11,76.34189031505251,28,12.456242707117854,10,9,11,23,6,9,14,13,16,15,21,24,37,61,43,19,56,40,38,9,16,14,6,32,17,51,21,11,12
8268,3973,928,25,175.26,69.9,815,70,70,75,2000000.0,5000.0,1,1,3,2,6,3300000.0,11,76.34189031505251,28,12.456242707117854,67,40,57,65,33,61,58,32,57,63,80,84,72,65,68,59,69,91,61,34,65,66,67,62,41,54,60,63,65
8656,8813,4761,24,185.42,79.8,823,38,70,75,2400000.0,13000.0,1,1,3,2,6,4200000.0,11,76.34189031505251,28,12.456242707117854,38,74,67,62,64,60,48,38,31,66,78,82,63,66,58,65,69,59,72,56,71,25,74,51,63,65,19,28,21
